train_loss,train_acc,valid_loss,valid_acc
0.4762202799320221,0.8388733863830566,4.044631481170654,0.5100591778755188
0.1251491755247116,0.9601624011993408,0.4685635268688202,0.8745561838150024
0.0989200845360755,0.9649835228919984,2.370443344116211,0.6994082927703857
0.0559052489697933,0.9835067391395568,0.0811526849865913,0.976331353187561
0.0528319962322711,0.9819842576980592,0.3510416150093078,0.8402366638183594
0.0547293573617935,0.9812230467796326,0.2187827974557876,0.9218934774398804
0.0592979863286018,0.9812230467796326,0.3490868508815765,0.8970414400100708
