train_loss,train_acc,valid_loss,valid_acc
0.2158105969429016,0.9210860133171082,0.1635630279779434,0.9384615421295166
0.0567820556461811,0.9827454686164856,0.0327656827867031,0.9940828680992126
0.0391576364636421,0.987820327281952,0.0267367623746395,0.9881656765937804
0.0144018325954675,0.9956863522529602,0.5152377486228943,0.9005917310714722
0.0112482961267232,0.9967013597488404,0.0093151750043034,0.9964497089385986
0.0042963363230228,0.9989850521087646,0.0063763386569917,0.997633159160614
0.0046233930625021,0.9987313151359558,0.018363369628787,0.997633159160614
0.0128721073269844,0.995940089225769,0.8305496573448181,0.9088757634162904
0.0166162531822919,0.9956863522529602,0.0364337712526321,0.989349126815796
